ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
123000,Wyomia Tyus (-Simburg),F,23.0,172.0,61.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
123034,Romas Ubartas,M,28.0,203.0,120.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Discus Throw,Silver
123155,Moses Omote Ugbisien,M,18.0,182.0,76.0,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
123628,Sunday Uti,M,21.0,175.0,68.0,Nigeria,NGR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
123648,Jaak Uudme,M,25.0,190.0,73.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Triple Jump,Gold
123788,Jrg Vaihinger,M,25.0,191.0,84.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
123885,Carmen Laura Valds Capote,F,17.0,167.0,54.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
124002,Remigijus Valiulis,M,21.0,186.0,80.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
124089,Andrew Orlando Valmon,M,23.0,185.0,78.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Silver
124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",Silver
125325,Vilmos Varj,M,27.0,189.0,140.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,Bronze
125359,Pekka Antero Vasala,M,24.0,184.0,64.0,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",Gold
125730,Daniel Roger Vlasquez,M,28.0,175.0,70.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
126016,Mariya Dimitrova Vergova-Petkova,F,25.0,185.0,105.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,Silver
126016,Mariya Dimitrova Vergova-Petkova,F,29.0,185.0,105.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,Silver
126475,Thierry Georges Vigneron,M,24.0,181.0,73.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Bronze
126777,Lasse Artturi Virn,M,23.0,180.0,60.0,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",Gold
126777,Lasse Artturi Virn,M,23.0,180.0,60.0,Finland,FIN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",Gold
126777,Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 5,000 metres",Gold
126777,Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",Gold
126816,Viorica Viscopoleanu (Belmega-),F,29.0,164.0,55.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Long Jump,Gold
127101,Angela Voigt (Schmalfeld-),F,25.0,171.0,63.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Gold
127190,Konstantin Yuryevich Volkov,M,20.0,184.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Pole Vault,Silver
127553,Torsten Voss,M,25.0,186.0,88.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Decathlon,Silver
127788,Christine Wachtel (-Guth),F,23.0,166.0,56.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,Silver
128007,Douglas Wakiihuri Maina,M,24.0,186.0,65.0,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,Silver
128039,Hans-Joachim Walde,M,22.0,191.0,89.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,Bronze
128039,Hans-Joachim Walde,M,26.0,191.0,89.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Decathlon,Silver
128112,John George Walker,M,24.0,183.0,74.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",Gold
128815,Frank Wartenberg,M,21.0,185.0,71.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,Bronze
129329,Ronald Weigel,M,29.0,176.0,63.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,Silver
129329,Ronald Weigel,M,29.0,176.0,63.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 50 kilometres Walk,Silver
129356,"David Lawson ""Dave"" Weill",M,22.0,200.0,120.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Discus Throw,Bronze
129521,Paul-Heinz Wellmann,M,24.0,182.0,70.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",Bronze
129523,Allan Wipper Wells,M,28.0,183.0,86.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,Gold
129523,Allan Wipper Wells,M,28.0,183.0,86.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,Silver
129659,"Siegfried ""Siggi"" Wentz",M,24.0,193.0,93.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Bronze
129704,Jan Werner,M,29.0,191.0,86.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
129759,Gerd Wessig,M,21.0,200.0,82.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Gold
129833,"Lieselotte ""Liesel"" Westermann (-Krieg)",F,23.0,172.0,78.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Discus Throw,Silver
129969,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,23.0,168.0,68.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Javelin Throw,Bronze
129969,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,27.0,168.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Javelin Throw,Silver
130004,Marilyn Elaine White,F,19.0,161.0,52.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
130031,Willye Brown White,F,24.0,163.0,56.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
130278,Roland Wieser,M,24.0,187.0,71.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 20 kilometres Walk,Bronze
130471,Mac Maurice Wilkins,M,25.0,193.0,115.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Discus Throw,Gold
130471,Mac Maurice Wilkins,M,33.0,193.0,115.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Silver
130582,Desai Williams,M,25.0,175.0,72.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
130635,Lynn Williams (Kanuka-),F,24.0,153.0,48.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 3,000 metres",Bronze
130657,"Randel Lavelle ""Randy"" Williams",M,19.0,178.0,69.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Gold
130657,"Randel Lavelle ""Randy"" Williams",M,22.0,178.0,69.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,Silver
130695,Ulis C. Williams,M,22.0,185.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,24.0,179.0,72.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's High Jump,Gold
131205,Sigrun Wodars-Grau (Ludwigs-),F,22.0,166.0,54.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,Gold
131230,"Richard Charles ""Rick"" Wohlhuter",M,27.0,175.0,60.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Bronze
131283,Mamo Wolde,M,36.0,170.0,54.0,Ethiopia,ETH,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",Silver
131283,Mamo Wolde,M,36.0,170.0,54.0,Ethiopia,ETH,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,Gold
131283,Mamo Wolde,M,40.0,170.0,54.0,Ethiopia,ETH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Bronze
131336,Klaus Wolfermann,M,26.0,176.0,88.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Gold
131541,George Roger Woods,M,25.0,188.0,136.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,Silver
131541,George Roger Woods,M,29.0,188.0,136.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,Silver
131609,Marian Jerzy Woronin,M,23.0,181.0,77.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
131638,"David James ""Dave"" Wottle",M,22.0,183.0,66.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,Gold
131692,Dana Wright,F,24.0,163.0,56.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
131761,Jacek Roman Wszoa,M,19.0,195.0,75.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,Gold
131761,Jacek Roman Wszoa,M,23.0,195.0,75.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's High Jump,Silver
131847,Gerhard Wucherer,M,24.0,173.0,70.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
131854,"Brigitte Wujak (Knzel-, -Pretzschner)",F,25.0,169.0,60.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's Long Jump,Silver
132785,Grigory Aleksandrovich Yegorov,M,21.0,185.0,75.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,Bronze
132960,Miruts Yifter,M,28.0,162.0,53.0,Ethiopia,ETH,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",Bronze
132960,Miruts Yifter,M,36.0,162.0,53.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 5,000 metres",Gold
132960,Miruts Yifter,M,36.0,162.0,53.0,Ethiopia,ETH,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 10,000 metres",Gold
133104,Diana Khristova Yorgova (-Prodanova),F,30.0,167.0,52.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,Silver
133195,Dannette Louise Young (-Stone),F,23.0,165.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
133205,George L. Young,M,31.0,175.0,67.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
133222,"Lawrence Dean ""Larry"" Young",M,25.0,178.0,67.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,Bronze
133222,"Lawrence Dean ""Larry"" Young",M,29.0,178.0,67.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,Bronze
133635,"Claudia Hildegard Zaczkiewicz (Reidick-, -Reidick)",F,26.0,170.0,57.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,Bronze
134243,Monika Zehrt (-Landgraf),F,19.0,168.0,56.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,Gold
134243,Monika Zehrt (-Landgraf),F,19.0,168.0,56.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
134278,Jan elezn,M,22.0,185.0,86.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,Silver
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,16.0,175.0,59.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,24.0,175.0,59.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
134695,Lyudmila Ilyinichna Zharkova-Maslakova,F,28.0,175.0,59.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
134712,Sergey Viktorovich Zhelanov,M,23.0,190.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Decathlon,Bronze
134764,Marina Serafimovna Zhirova (Titova-),F,25.0,170.0,58.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
134843,Zhu Jianhua,M,21.0,193.0,70.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Bronze
134895,"Olena Zhupiyeva-V'iazova (-Dershan, -Skachkova)",F,28.0,163.0,51.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",Bronze
134948,Andrzej Franciszek Zieliski,M,28.0,173.0,69.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
135074,Elfi Zinn (Rost-),F,22.0,165.0,55.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 800 metres,Bronze
135126,Nina Anatolivna Ziuskova,F,28.0,180.0,67.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
135313,Gyula Zsivtzky,M,27.0,190.0,102.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Hammer Throw,Silver
135313,Gyula Zsivtzky,M,31.0,190.0,102.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Hammer Throw,Gold
135409,Mauro Carlo Zuliani,M,20.0,175.0,62.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
135544,Krzysztof Zwoliski,M,21.0,175.0,70.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
135553,Galina Ivanovna Zybina (-Fyodorova),F,33.0,168.0,80.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Shot Put,Bronze
